locus_tag	ftype	length_bp	gene	EC_number	COG	product
HPEOJCLM_01503	CDS	1182				hypothetical protein
HPEOJCLM_01504	CDS	330	trxA_1		COG0526	Thioredoxin
HPEOJCLM_01505	CDS	1257				hypothetical protein
HPEOJCLM_01506	CDS	2217	nhaK_1		COG0025	Sodium, potassium, lithium and rubidium/H(+) antiporter
HPEOJCLM_01507	CDS	981	guaA_2	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
HPEOJCLM_01508	CDS	372				hypothetical protein
HPEOJCLM_01509	CDS	612				hypothetical protein
HPEOJCLM_01510	CDS	210				hypothetical protein
HPEOJCLM_01511	CDS	408				hypothetical protein
HPEOJCLM_01512	CDS	681				hypothetical protein
HPEOJCLM_01513	CDS	702	nlhH_2	3.1.1.1	COG0657	Carboxylesterase NlhH
HPEOJCLM_01514	CDS	420				hypothetical protein
HPEOJCLM_01515	CDS	711				hypothetical protein
HPEOJCLM_01516	CDS	450				hypothetical protein
HPEOJCLM_01517	CDS	408				hypothetical protein
HPEOJCLM_01518	CDS	411				hypothetical protein
HPEOJCLM_01519	CDS	393				hypothetical protein
HPEOJCLM_01520	CDS	642	upp	2.4.2.9		Uracil phosphoribosyltransferase
HPEOJCLM_01521	CDS	1257	glyA	2.1.2.1	COG0112	Serine hydroxymethyltransferase
HPEOJCLM_01522	CDS	642				hypothetical protein
HPEOJCLM_01523	CDS	825	rpsB		COG0052	30S ribosomal protein S2
HPEOJCLM_01524	CDS	2022				hypothetical protein
HPEOJCLM_01525	CDS	1251				hypothetical protein
HPEOJCLM_01526	CDS	1257	rho	3.6.4.-		Transcription termination factor Rho
HPEOJCLM_01527	CDS	1884	urdA_7	1.3.99.33	COG0431	Urocanate reductase
HPEOJCLM_01528	CDS	1176	hemH	4.99.1.1		Ferrochelatase
HPEOJCLM_01529	CDS	1068	rluD	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
HPEOJCLM_01530	CDS	522	lspA	3.4.23.36		Lipoprotein signal peptidase
HPEOJCLM_01531	CDS	585				hypothetical protein
HPEOJCLM_01532	CDS	156				hypothetical protein
HPEOJCLM_01533	CDS	1680		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
HPEOJCLM_01534	CDS	1254	moeA	2.10.1.1		Molybdopterin molybdenumtransferase
HPEOJCLM_01535	CDS	606				hypothetical protein
HPEOJCLM_01536	CDS	483	ilvH	2.2.1.6	COG0440	Putative acetolactate synthase small subunit
HPEOJCLM_01537	CDS	1677	ilvB	2.2.1.6	COG0028	Acetolactate synthase large subunit
HPEOJCLM_01538	CDS	447	kdpB	7.2.2.6	COG2216	Potassium-transporting ATPase ATP-binding subunit
HPEOJCLM_01539	CDS	612	kdpC		COG2156	Potassium-transporting ATPase KdpC subunit
HPEOJCLM_01540	CDS	2832	kdpD	2.7.13.3	COG2205	Sensor protein KdpD
HPEOJCLM_01541	CDS	720	kdpE		COG0745	KDP operon transcriptional regulatory protein KdpE
HPEOJCLM_01542	CDS	1086				hypothetical protein
HPEOJCLM_01543	CDS	543				hypothetical protein
HPEOJCLM_01544	CDS	828				hypothetical protein
HPEOJCLM_01545	CDS	132				hypothetical protein
HPEOJCLM_01546	CDS	798		1.1.1.-		NADP-dependent 7-alpha-hydroxysteroid dehydrogenase
HPEOJCLM_01547	CDS	1728	urdA_8	1.3.99.33	COG1053	Urocanate reductase
HPEOJCLM_01548	CDS	1431				hypothetical protein
HPEOJCLM_01549	CDS	975	rhaR			HTH-type transcriptional activator RhaR
HPEOJCLM_01550	CDS	774	ecfT_5			Energy-coupling factor transporter transmembrane protein EcfT
HPEOJCLM_01551	CDS	1527	ykoD_2	3.6.3.-	COG1122	Putative HMP/thiamine import ATP-binding protein YkoD
HPEOJCLM_01552	CDS	630				hypothetical protein
HPEOJCLM_01553	CDS	1830	msbA	7.5.2.6	COG1132	Lipid A export ATP-binding/permease protein MsbA
HPEOJCLM_01554	CDS	1734		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
HPEOJCLM_01555	CDS	429				hypothetical protein
HPEOJCLM_01556	CDS	654				hypothetical protein
HPEOJCLM_01557	CDS	189				hypothetical protein
HPEOJCLM_01558	rRNA	93				5S ribosomal RNA (partial)
HPEOJCLM_01559	CDS	603				hypothetical protein
HPEOJCLM_01560	CDS	2661	acn	4.2.1.3	COG1048	Aconitate hydratase A
HPEOJCLM_01561	CDS	1782	aspS	6.1.1.12		Aspartate--tRNA ligase
HPEOJCLM_01562	CDS	1038				hypothetical protein
HPEOJCLM_01563	CDS	1656				hypothetical protein
HPEOJCLM_01564	CDS	855				hypothetical protein
HPEOJCLM_01565	CDS	2442				hypothetical protein
HPEOJCLM_01566	CDS	309			COG0718	Nucleoid-associated protein
HPEOJCLM_01567	CDS	597	recR		COG0353	Recombination protein RecR
HPEOJCLM_01568	CDS	318				hypothetical protein
HPEOJCLM_01569	CDS	957				hypothetical protein
HPEOJCLM_01570	CDS	1590				hypothetical protein
HPEOJCLM_01571	CDS	723				hypothetical protein
HPEOJCLM_01572	CDS	885	map_1	3.4.11.18	COG0024	Methionine aminopeptidase
HPEOJCLM_01573	CDS	585				hypothetical protein
HPEOJCLM_01574	CDS	933				hypothetical protein
HPEOJCLM_01575	CDS	831	crnA	3.5.2.10		Creatinine amidohydrolase
HPEOJCLM_01576	CDS	1323	proP_3			Proline/betaine transporter
HPEOJCLM_01577	CDS	1389				hypothetical protein
HPEOJCLM_01578	CDS	810				hypothetical protein
HPEOJCLM_01579	CDS	777	dnaJ_3			Chaperone protein DnaJ
HPEOJCLM_01580	CDS	1215				hypothetical protein
HPEOJCLM_01581	CDS	417				hypothetical protein
HPEOJCLM_01582	CDS	264				hypothetical protein
HPEOJCLM_01583	CDS	309				hypothetical protein
HPEOJCLM_01584	CDS	1347	brnQ		COG1114	Branched-chain amino acid transport system 2 carrier protein
HPEOJCLM_01585	CDS	441				hypothetical protein
HPEOJCLM_01586	tRNA	77				tRNA-Pro(ggg)
HPEOJCLM_01587	CDS	1623		1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
HPEOJCLM_01588	CDS	153				hypothetical protein
HPEOJCLM_01589	CDS	828	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
HPEOJCLM_01590	CDS	981	scpB			Segregation and condensation protein B
HPEOJCLM_01591	CDS	618	scpA		COG1354	Segregation and condensation protein A
HPEOJCLM_01592	CDS	828				hypothetical protein
HPEOJCLM_01593	CDS	837	nfo_2	3.1.21.2	COG0648	putative endonuclease 4
HPEOJCLM_01594	CDS	2433	pknD_2	2.7.11.1		Serine/threonine-protein kinase PknD
HPEOJCLM_01595	CDS	195				hypothetical protein
HPEOJCLM_01596	CDS	1296	serS	6.1.1.11	COG0172	Serine--tRNA ligase
HPEOJCLM_01597	CDS	837				hypothetical protein
HPEOJCLM_01598	CDS	402				hypothetical protein
HPEOJCLM_01599	CDS	1437	lysN_2	2.6.1.39	COG1167	2-aminoadipate transaminase
HPEOJCLM_01600	CDS	1002	ddl	6.3.2.4	COG1181	D-alanine--D-alanine ligase
HPEOJCLM_01601	CDS	573				hypothetical protein
HPEOJCLM_01602	CDS	819				hypothetical protein
HPEOJCLM_01603	CDS	780				hypothetical protein
HPEOJCLM_01604	CDS	948	fbaB	4.1.2.13	COG1830	Fructose-bisphosphate aldolase class 1
HPEOJCLM_01605	CDS	510				hypothetical protein
HPEOJCLM_01606	CDS	1140				hypothetical protein
HPEOJCLM_01607	tRNA	84				tRNA-Leu(caa)
HPEOJCLM_01608	CDS	1263				hypothetical protein
HPEOJCLM_01609	CDS	798		3.1.3.-	COG0561	Putative phosphatase
HPEOJCLM_01610	CDS	135				hypothetical protein
HPEOJCLM_01611	CDS	618	yigZ		COG1739	IMPACT family member YigZ
HPEOJCLM_01612	CDS	1902	btuD_8	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
HPEOJCLM_01613	CDS	312				hypothetical protein
HPEOJCLM_01614	CDS	2172	rlmL		COG0116	Ribosomal RNA large subunit methyltransferase K/L
HPEOJCLM_01615	tRNA	75				tRNA-Asn(gtt)
HPEOJCLM_01616	tRNA	86				tRNA-Leu(tag)
HPEOJCLM_01617	CDS	1833				hypothetical protein
HPEOJCLM_01618	CDS	873				hypothetical protein
HPEOJCLM_01619	CDS	678				hypothetical protein
HPEOJCLM_01620	CDS	444				hypothetical protein
HPEOJCLM_01621	CDS	1515				hypothetical protein
HPEOJCLM_01622	CDS	432				hypothetical protein
HPEOJCLM_01623	CDS	1083				hypothetical protein
HPEOJCLM_01624	CDS	1752				hypothetical protein
HPEOJCLM_01625	CDS	2679				hypothetical protein
HPEOJCLM_01626	CDS	1335				hypothetical protein
HPEOJCLM_01627	CDS	786	sfsA			Sugar fermentation stimulation protein A
HPEOJCLM_01628	CDS	1035	cydB	7.1.1.7	COG1294	Cytochrome bd-I ubiquinol oxidase subunit 2
HPEOJCLM_01629	CDS	1491	cydA	7.1.1.7	COG1271	Cytochrome bd-I ubiquinol oxidase subunit 1
HPEOJCLM_01630	CDS	2610				hypothetical protein
HPEOJCLM_01631	CDS	456	rsfS			Ribosomal silencing factor RsfS
HPEOJCLM_01632	CDS	309	trxA_2		COG0526	Thioredoxin 1
HPEOJCLM_01633	CDS	1128				hypothetical protein
HPEOJCLM_01634	CDS	945				hypothetical protein
HPEOJCLM_01635	CDS	297				hypothetical protein
HPEOJCLM_01636	tRNA	75				tRNA-Val(gac)
HPEOJCLM_01637	CDS	309				hypothetical protein
HPEOJCLM_01638	CDS	1269				hypothetical protein
HPEOJCLM_01639	CDS	1893				hypothetical protein
HPEOJCLM_01640	CDS	1389				hypothetical protein
HPEOJCLM_01641	CDS	1443				hypothetical protein
HPEOJCLM_01642	CDS	1221				hypothetical protein
HPEOJCLM_01643	CDS	714				hypothetical protein
HPEOJCLM_01644	CDS	177				hypothetical protein
HPEOJCLM_01645	CDS	390				hypothetical protein
HPEOJCLM_01646	CDS	330				hypothetical protein
HPEOJCLM_01647	CDS	342				hypothetical protein
HPEOJCLM_01648	CDS	1014				hypothetical protein
HPEOJCLM_01649	CDS	531				hypothetical protein
HPEOJCLM_01650	CDS	657				hypothetical protein
HPEOJCLM_01651	CDS	930	hdfR_3			HTH-type transcriptional regulator HdfR
HPEOJCLM_01652	CDS	1281				hypothetical protein
HPEOJCLM_01653	CDS	267	caiA_5	1.3.8.13	COG1960	Crotonobetainyl-CoA reductase
HPEOJCLM_01654	CDS	606				hypothetical protein
HPEOJCLM_01655	CDS	630				hypothetical protein
HPEOJCLM_01656	CDS	1056				hypothetical protein
HPEOJCLM_01657	CDS	675	gloB_3	3.1.2.6		Hydroxyacylglutathione hydrolase
HPEOJCLM_01658	CDS	2385	relA		COG0317	Bifunctional (p)ppGpp synthase/hydrolase RelA
HPEOJCLM_01659	CDS	3342	srmB	3.6.4.13		ATP-dependent RNA helicase SrmB
HPEOJCLM_01660	CDS	672	queF	1.7.1.13		NADPH-dependent 7-cyano-7-deazaguanine reductase
HPEOJCLM_01661	CDS	135				hypothetical protein
HPEOJCLM_01662	CDS	690	queC	6.3.4.20	COG0603	7-cyano-7-deazaguanine synthase
HPEOJCLM_01663	CDS	786	queE	4.3.99.3		7-carboxy-7-deazaguanine synthase
HPEOJCLM_01664	CDS	417				hypothetical protein
HPEOJCLM_01665	CDS	2289				hypothetical protein
HPEOJCLM_01666	CDS	129				hypothetical protein
HPEOJCLM_01667	CDS	1293	gshAB		COG1181	Glutathione biosynthesis bifunctional protein GshAB
HPEOJCLM_01668	tRNA	76				tRNA-Lys(ttt)
HPEOJCLM_01669	tRNA	74				tRNA-Gln(ttg)
HPEOJCLM_01670	CDS	1392	yhhS			putative MFS-type transporter YhhS
HPEOJCLM_01671	CDS	432	uspA2		COG0589	Universal stress protein A 
HPEOJCLM_01672	CDS	603				hypothetical protein
HPEOJCLM_01673	CDS	1752	cstA		COG1966	Peptide transporter CstA
HPEOJCLM_01674	CDS	711				hypothetical protein
HPEOJCLM_01675	CDS	963				hypothetical protein
HPEOJCLM_01676	CDS	1281	xanQ		COG2233	Xanthine permease XanQ
HPEOJCLM_01677	CDS	231	yabJ	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
HPEOJCLM_01678	CDS	2316	rcsC_9	2.7.13.3		Sensor histidine kinase RcsC
HPEOJCLM_01679	CDS	456				hypothetical protein
HPEOJCLM_01680	CDS	471	ogt_2	2.1.1.63		Methylated-DNA--protein-cysteine methyltransferase
HPEOJCLM_01681	CDS	318				hypothetical protein
HPEOJCLM_01682	CDS	681	hypB			Hydrogenase maturation factor HypB
HPEOJCLM_01683	CDS	549				hypothetical protein
HPEOJCLM_01684	CDS	456				hypothetical protein
HPEOJCLM_01685	CDS	804				hypothetical protein
HPEOJCLM_01686	CDS	732				hypothetical protein
HPEOJCLM_01687	CDS	1035	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
HPEOJCLM_01688	CDS	1563	sasA_5	2.7.-.-		Adaptive-response sensory-kinase SasA
HPEOJCLM_01689	CDS	711	regX3_2		COG0745	Sensory transduction protein regX3
HPEOJCLM_01690	CDS	1410				hypothetical protein
HPEOJCLM_01691	CDS	1251	nagZ	3.2.1.52	COG1472	Beta-hexosaminidase
HPEOJCLM_01692	CDS	663	dsbD	1.8.1.8		Thiol:disulfide interchange protein DsbD
HPEOJCLM_01693	CDS	909	resA			Thiol-disulfide oxidoreductase ResA
HPEOJCLM_01694	CDS	528	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
HPEOJCLM_01695	CDS	690				hypothetical protein
HPEOJCLM_01696	CDS	1173	bdhA	1.1.1.-	COG1979	NADH-dependent butanol dehydrogenase A
HPEOJCLM_01697	CDS	501				hypothetical protein
HPEOJCLM_01698	CDS	372				hypothetical protein
HPEOJCLM_01699	CDS	156				hypothetical protein
HPEOJCLM_01700	CDS	942				hypothetical protein
HPEOJCLM_01701	CDS	1926	mdtD_3			Putative multidrug resistance protein MdtD
HPEOJCLM_01702	CDS	1476	aldH1	1.2.1.-	COG1012	4,4'-diaponeurosporen-aldehyde dehydrogenase
HPEOJCLM_01703	CDS	339				hypothetical protein
HPEOJCLM_01704	CDS	444				hypothetical protein
HPEOJCLM_01705	CDS	687	mupP	3.1.3.105	COG0546	N-acetylmuramic acid 6-phosphate phosphatase
HPEOJCLM_01706	CDS	459				hypothetical protein
HPEOJCLM_01707	CDS	1218	lnpD	5.1.3.2		UDP-glucose 4-epimerase
HPEOJCLM_01708	CDS	1413	glmM_2	5.4.2.10	COG1109	Phosphoglucosamine mutase
HPEOJCLM_01709	CDS	456				hypothetical protein
HPEOJCLM_01710	CDS	255				hypothetical protein
HPEOJCLM_01711	CDS	423			COG0864	Putative nickel-responsive regulator
HPEOJCLM_01712	CDS	1026	hypE	4.2.1.-		Carbamoyl dehydratase HypE
HPEOJCLM_01713	CDS	189				Ferredoxin-2
HPEOJCLM_01714	CDS	498				hypothetical protein
HPEOJCLM_01715	CDS	1941				hypothetical protein
HPEOJCLM_01716	CDS	1089				hypothetical protein
HPEOJCLM_01717	rRNA	647				16S ribosomal RNA (partial)
HPEOJCLM_01718	CDS	798				hypothetical protein
HPEOJCLM_01719	CDS	249				hypothetical protein
HPEOJCLM_01720	CDS	603				hypothetical protein
HPEOJCLM_01721	CDS	1212	tyrS	6.1.1.1	COG0162	Tyrosine--tRNA ligase
HPEOJCLM_01722	CDS	657	dxs	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
HPEOJCLM_01723	CDS	2445		4.2.1.112		Acetylene hydratase
HPEOJCLM_01724	CDS	552	dmsB_9		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
HPEOJCLM_01725	CDS	555	dmsB_10		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
HPEOJCLM_01726	CDS	651	torD_11			Chaperone protein TorD
HPEOJCLM_01727	CDS	900				hypothetical protein
HPEOJCLM_01728	CDS	483				hypothetical protein
HPEOJCLM_01729	CDS	930				hypothetical protein
HPEOJCLM_01730	CDS	666				hypothetical protein
HPEOJCLM_01731	CDS	1326	amt			Ammonia channel
HPEOJCLM_01732	CDS	339	glnB		COG0347	Nitrogen regulatory protein P-II
HPEOJCLM_01733	CDS	261				hypothetical protein
HPEOJCLM_01734	CDS	1047				hypothetical protein
HPEOJCLM_01735	CDS	1422				hypothetical protein
HPEOJCLM_01736	CDS	1218	rpsA		COG0539	30S ribosomal protein S1
HPEOJCLM_01737	CDS	912				hypothetical protein
HPEOJCLM_01738	CDS	372				hypothetical protein
HPEOJCLM_01739	CDS	1488	rlmCD_2	2.1.1.189	COG2265	23S rRNA (uracil-C(5))-methyltransferase RlmCD
HPEOJCLM_01740	CDS	1125	tilS	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
HPEOJCLM_01741	CDS	936				hypothetical protein
HPEOJCLM_01742	CDS	297		1.3.99.4		3-oxosteroid 1-dehydrogenase
HPEOJCLM_01743	CDS	1326	hemW_2		COG0635	Heme chaperone HemW
HPEOJCLM_01744	CDS	405				hypothetical protein
HPEOJCLM_01745	CDS	660				hypothetical protein
HPEOJCLM_01746	CDS	624				hypothetical protein
HPEOJCLM_01747	CDS	1560	ifcA_9	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
HPEOJCLM_01748	CDS	894				hypothetical protein
HPEOJCLM_01749	CDS	804				hypothetical protein
HPEOJCLM_01750	CDS	258				hypothetical protein
HPEOJCLM_01751	CDS	798	sepF			Cell division protein SepF
HPEOJCLM_01752	CDS	693	yggS		COG0325	Pyridoxal phosphate homeostasis protein
HPEOJCLM_01753	CDS	828	yfiH	1.10.3.-	COG1496	Polyphenol oxidase
HPEOJCLM_01754	CDS	1122	ftsZ		COG0206	Cell division protein FtsZ
HPEOJCLM_01755	CDS	846	ftsQ			Cell division protein FtsQ
HPEOJCLM_01756	CDS	354				hypothetical protein
HPEOJCLM_01757	CDS	615				hypothetical protein
HPEOJCLM_01758	CDS	942	cysK	2.5.1.47		Cysteine synthase
HPEOJCLM_01759	tRNA	77				tRNA-Asp(gtc)
HPEOJCLM_01760	CDS	363			COG0537	putative HIT-like protein
HPEOJCLM_01761	CDS	651				hypothetical protein
HPEOJCLM_01762	CDS	1503				hypothetical protein
HPEOJCLM_01763	CDS	1626				hypothetical protein
HPEOJCLM_01764	CDS	1305	nfdA_2	3.5.1.91		N-substituted formamide deformylase
HPEOJCLM_01765	CDS	303				hypothetical protein
HPEOJCLM_01766	CDS	1032				hypothetical protein
HPEOJCLM_01767	CDS	348				hypothetical protein
HPEOJCLM_01768	CDS	723				hypothetical protein
HPEOJCLM_01769	CDS	132				hypothetical protein
HPEOJCLM_01770	CDS	2289				hypothetical protein
HPEOJCLM_01771	CDS	786				hypothetical protein
HPEOJCLM_01772	CDS	942	noc			Nucleoid occlusion protein
HPEOJCLM_01773	CDS	735	parA			Chromosome partitioning protein ParA
HPEOJCLM_01774	CDS	438				hypothetical protein
HPEOJCLM_01775	CDS	2487				hypothetical protein
HPEOJCLM_01776	CDS	288				hypothetical protein
HPEOJCLM_01777	CDS	810	tagG		COG1682	Teichoic acid translocation permease protein TagG
HPEOJCLM_01778	CDS	750	tagH	7.5.2.4		Teichoic acids export ATP-binding protein TagH
HPEOJCLM_01779	CDS	1134	tarK	2.7.8.46		Teichoic acid ribitol-phosphate primase
HPEOJCLM_01780	CDS	231				hypothetical protein
HPEOJCLM_01781	CDS	342				hypothetical protein
HPEOJCLM_01782	CDS	927				hypothetical protein
HPEOJCLM_01783	CDS	963				hypothetical protein
HPEOJCLM_01784	CDS	1416				hypothetical protein
HPEOJCLM_01785	CDS	705	tarI	2.7.7.40		Ribitol-5-phosphate cytidylyltransferase
HPEOJCLM_01786	CDS	534				hypothetical protein
HPEOJCLM_01787	CDS	855				hypothetical protein
HPEOJCLM_01788	CDS	1071	korA	1.2.7.3	COG0674	2-oxoglutarate oxidoreductase subunit KorA
HPEOJCLM_01789	CDS	207	rsxB_5	7.-.-.-		Ion-translocating oxidoreductase complex subunit B
HPEOJCLM_01790	CDS	741				hypothetical protein
HPEOJCLM_01791	CDS	156				hypothetical protein
HPEOJCLM_01792	CDS	1329		2.4.1.336	COG1215	Beta-monoglucosyldiacylglycerol synthase
HPEOJCLM_01793	CDS	831				hypothetical protein
HPEOJCLM_01794	CDS	672				hypothetical protein
HPEOJCLM_01795	CDS	435	rplM		COG0102	50S ribosomal protein L13
HPEOJCLM_01796	CDS	258				hypothetical protein
HPEOJCLM_01797	CDS	372				hypothetical protein
HPEOJCLM_01798	CDS	867	zupT_2		COG0428	Zinc transporter ZupT
HPEOJCLM_01799	CDS	276				hypothetical protein
HPEOJCLM_01800	CDS	1074	ychF		COG0012	Ribosome-binding ATPase YchF
HPEOJCLM_01801	CDS	1383				hypothetical protein
HPEOJCLM_01802	CDS	1122				hypothetical protein
HPEOJCLM_01803	CDS	813	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
HPEOJCLM_01804	CDS	3459	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
HPEOJCLM_01805	CDS	234				hypothetical protein
HPEOJCLM_01806	CDS	465				hypothetical protein
HPEOJCLM_01807	CDS	297				hypothetical protein
HPEOJCLM_01808	CDS	429	atpC			ATP synthase epsilon chain
HPEOJCLM_01809	CDS	1446	atpD	7.1.2.2	COG0055	ATP synthase subunit beta
HPEOJCLM_01810	CDS	930	atpG			ATP synthase gamma chain
HPEOJCLM_01811	CDS	1566	atpA	7.1.2.2	COG0056	ATP synthase subunit alpha
HPEOJCLM_01812	CDS	579	atpH_1			ATP synthase subunit delta
HPEOJCLM_01813	CDS	612	atpF			ATP synthase subunit b
HPEOJCLM_01814	CDS	219	atpH_2			ATP synthase subunit c
HPEOJCLM_01815	CDS	774	atpB		COG0356	ATP synthase subunit a
HPEOJCLM_01816	CDS	285				hypothetical protein
HPEOJCLM_01817	CDS	459	tadA_1	3.5.4.33		tRNA-specific adenosine deaminase
HPEOJCLM_01818	CDS	678				hypothetical protein
HPEOJCLM_01819	CDS	939	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
HPEOJCLM_01820	CDS	543	def_2	3.5.1.88		Peptide deformylase
HPEOJCLM_01821	CDS	1647	dnaG	2.7.7.-		DNA primase
HPEOJCLM_01822	CDS	564	efp		COG0231	Elongation factor P
HPEOJCLM_01823	CDS	1521				hypothetical protein
HPEOJCLM_01824	CDS	2487	ynfF_1	1.8.99.-	COG1104	putative dimethyl sulfoxide reductase chain YnfF
HPEOJCLM_01825	CDS	627	dmsB_11		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
HPEOJCLM_01826	CDS	594	dmsD_3		COG3381	Tat proofreading chaperone DmsD
HPEOJCLM_01827	CDS	744				hypothetical protein
HPEOJCLM_01828	CDS	954				hypothetical protein
HPEOJCLM_01829	CDS	1878	rnjA	3.1.-.-	COG0595	Ribonuclease J1
HPEOJCLM_01830	CDS	945				hypothetical protein
HPEOJCLM_01831	CDS	693				hypothetical protein
HPEOJCLM_01832	CDS	870	hycD		COG0650	Formate hydrogenlyase subunit 4
HPEOJCLM_01833	CDS	444	hycG		COG3260	Formate hydrogenlyase subunit 7
HPEOJCLM_01834	CDS	195				hypothetical protein
HPEOJCLM_01835	CDS	768	fixA_4			Protein FixA
HPEOJCLM_01836	CDS	336	coaD	2.7.7.3	COG0669	Phosphopantetheine adenylyltransferase
HPEOJCLM_01837	CDS	1311	fldA	2.8.3.17		Cinnamoyl-CoA:phenyllactate CoA-transferase
HPEOJCLM_01838	CDS	849				hypothetical protein
HPEOJCLM_01839	CDS	1446				hypothetical protein
HPEOJCLM_01840	CDS	489				hypothetical protein
HPEOJCLM_01841	CDS	1614	pyrG_2	6.3.4.2		CTP synthase
HPEOJCLM_01842	CDS	774	map_2	3.4.11.18	COG0024	Methionine aminopeptidase 1
HPEOJCLM_01843	CDS	2394	murJ			lipid II flippase MurJ
HPEOJCLM_01844	CDS	3078				hypothetical protein
HPEOJCLM_01845	CDS	633				hypothetical protein
HPEOJCLM_01846	CDS	927	ctkA	2.7.11.1		Serine/threonine-protein kinase CtkA
HPEOJCLM_01847	CDS	861				DegV domain-containing protein
HPEOJCLM_01848	CDS	561	thpR	3.1.4.58		RNA 2',3'-cyclic phosphodiesterase
HPEOJCLM_01849	CDS	975				hypothetical protein
HPEOJCLM_01850	CDS	1161				hypothetical protein
HPEOJCLM_01851	CDS	618	soeB_8		COG0437	Sulfite dehydrogenase subunit B
HPEOJCLM_01852	CDS	2400	pcrA_4	1.97.1.-	COG0243	Perchlorate reductase subunit alpha
HPEOJCLM_01853	CDS	597				hypothetical protein
HPEOJCLM_01854	CDS	747				hypothetical protein
HPEOJCLM_01855	CDS	366	mgsR		COG1393	Regulatory protein MgsR
HPEOJCLM_01856	CDS	492				hypothetical protein
HPEOJCLM_01857	CDS	1518				hypothetical protein
HPEOJCLM_01858	CDS	1467				hypothetical protein
HPEOJCLM_01859	CDS	882				hypothetical protein
HPEOJCLM_01860	CDS	594				hypothetical protein
HPEOJCLM_01861	CDS	1668		1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
HPEOJCLM_01862	CDS	1545				hypothetical protein
HPEOJCLM_01863	CDS	471				hypothetical protein
HPEOJCLM_01864	CDS	1041	ltaE	4.1.2.48		Low specificity L-threonine aldolase
HPEOJCLM_01865	CDS	165				Rubredoxin
HPEOJCLM_01866	CDS	1518	plaP		COG0531	Low-affinity putrescine importer PlaP
HPEOJCLM_01867	CDS	2298				hypothetical protein
HPEOJCLM_01868	CDS	1347	pepC	3.4.22.40	COG3579	Aminopeptidase C
HPEOJCLM_01869	CDS	1359				hypothetical protein
HPEOJCLM_01870	CDS	198	norV			Anaerobic nitric oxide reductase flavorubredoxin
HPEOJCLM_01871	CDS	1323				L-lactate transporter
HPEOJCLM_01872	CDS	318				hypothetical protein
HPEOJCLM_01873	CDS	561				hypothetical protein
HPEOJCLM_01874	CDS	759				hypothetical protein
HPEOJCLM_01875	CDS	1416				hypothetical protein
HPEOJCLM_01876	CDS	924	tfdS			HTH-type transcriptional regulator TfdS
HPEOJCLM_01877	CDS	1932	urdA_9	1.3.99.33	COG0431	Urocanate reductase
HPEOJCLM_01878	CDS	1674	ifcA_10	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
HPEOJCLM_01879	CDS	684				hypothetical protein
HPEOJCLM_01880	CDS	864				hypothetical protein
HPEOJCLM_01881	CDS	981			COG0609	putative ABC transporter permease protein
HPEOJCLM_01882	CDS	786	mntB		COG1121	Manganese transport system ATP-binding protein MntB
HPEOJCLM_01883	CDS	1170				hypothetical protein
HPEOJCLM_01884	CDS	1260	nrfA_1	1.7.2.2		Cytochrome c-552
HPEOJCLM_01885	CDS	744	phoP_3		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
HPEOJCLM_01886	CDS	705	luxQ	2.7.13.3		Autoinducer 2 sensor kinase/phosphatase LuxQ
HPEOJCLM_01887	CDS	1233	pnp	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
HPEOJCLM_01888	CDS	768	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
HPEOJCLM_01889	CDS	903	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
HPEOJCLM_01890	CDS	1128				hypothetical protein
HPEOJCLM_01891	CDS	531				hypothetical protein
HPEOJCLM_01892	CDS	516				hypothetical protein
HPEOJCLM_01893	CDS	381	crcB			Putative fluoride ion transporter CrcB
HPEOJCLM_01894	CDS	429				hypothetical protein
HPEOJCLM_01895	CDS	660	insK		COG2801	Putative transposase InsK for insertion sequence element IS150
