locus_tag	ftype	length_bp	gene	EC_number	COG	product
BMEPIPMG_01538	CDS	657	glnP		COG0765	putative glutamine ABC transporter permease protein GlnP
BMEPIPMG_01539	CDS	1011				hypothetical protein
BMEPIPMG_01540	CDS	942	peb1A		COG0834	Major cell-binding factor
BMEPIPMG_01541	CDS	732	glnQ_2			Glutamine transport ATP-binding protein GlnQ
BMEPIPMG_01542	CDS	1095				hypothetical protein
BMEPIPMG_01543	CDS	687	thyX	2.1.1.148		Flavin-dependent thymidylate synthase
BMEPIPMG_01544	CDS	897	cmoM	2.1.1.-		tRNA 5-carboxymethoxyuridine methyltransferase
BMEPIPMG_01545	CDS	204	cspLA		COG1278	Cold shock-like protein CspLA
BMEPIPMG_01546	CDS	336		3.5.1.104	COG0726	Peptidoglycan-N-acetylglucosamine deacetylase
BMEPIPMG_01547	CDS	1617	recN_1		COG0497	DNA repair protein RecN
BMEPIPMG_01548	CDS	447				hypothetical protein
BMEPIPMG_01549	CDS	291				hypothetical protein
BMEPIPMG_01550	CDS	1206				hypothetical protein
BMEPIPMG_01551	CDS	1062	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
BMEPIPMG_01552	CDS	2451	pheT	6.1.1.20		Phenylalanine--tRNA ligase beta subunit
BMEPIPMG_01553	CDS	1848	glmS_2	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
BMEPIPMG_01554	CDS	552				hypothetical protein
BMEPIPMG_01555	CDS	1599	rcsC_8	2.7.13.3		Sensor histidine kinase RcsC
BMEPIPMG_01556	CDS	432	trkA_2		COG0569	Trk system potassium uptake protein TrkA
BMEPIPMG_01557	CDS	582				hypothetical protein
BMEPIPMG_01558	CDS	1536	trkH_1		COG0168	Trk system potassium uptake protein TrkH
BMEPIPMG_01559	CDS	867				hypothetical protein
BMEPIPMG_01560	CDS	294				hypothetical protein
BMEPIPMG_01561	CDS	183				hypothetical protein
BMEPIPMG_01562	CDS	477				hypothetical protein
BMEPIPMG_01563	CDS	729	gamA	3.5.99.6	COG0363	putative glucosamine-6-phosphate deaminase 2
BMEPIPMG_01564	CDS	1701	dauA		COG0659	C4-dicarboxylic acid transporter DauA
BMEPIPMG_01565	CDS	801		1.1.1.393	COG1028	3-beta-hydroxycholanate 3-dehydrogenase (NADP(+))
BMEPIPMG_01566	CDS	984				hypothetical protein
BMEPIPMG_01567	CDS	459				hypothetical protein
BMEPIPMG_01568	CDS	486				IS256 family transposase IS1245
BMEPIPMG_01569	CDS	555				hypothetical protein
BMEPIPMG_01570	CDS	1491	cydA	7.1.1.7	COG1271	Cytochrome bd-I ubiquinol oxidase subunit 1
BMEPIPMG_01571	CDS	1035	cydB	7.1.1.7	COG1294	Cytochrome bd-I ubiquinol oxidase subunit 2
BMEPIPMG_01572	CDS	1113				hypothetical protein
BMEPIPMG_01573	CDS	1128	gloB_3	3.1.2.6		Hydroxyacylglutathione hydrolase
BMEPIPMG_01574	CDS	987	yqeN		COG1466	putative protein YqeN
BMEPIPMG_01575	CDS	2361	comEC		COG0658	ComE operon protein 3
BMEPIPMG_01576	CDS	783				hypothetical protein
BMEPIPMG_01577	CDS	879	thiI	2.8.1.4	COG0301	putative tRNA sulfurtransferase
BMEPIPMG_01578	CDS	1602				hypothetical protein
BMEPIPMG_01579	CDS	582				hypothetical protein
BMEPIPMG_01580	CDS	870	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
BMEPIPMG_01581	CDS	294				hypothetical protein
BMEPIPMG_01582	CDS	366				hypothetical protein
BMEPIPMG_01583	CDS	4767				hypothetical protein
BMEPIPMG_01584	CDS	696				hypothetical protein
BMEPIPMG_01585	CDS	1416	tagU_2	2.7.8.-		Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
BMEPIPMG_01586	CDS	618				hypothetical protein
BMEPIPMG_01587	CDS	363				hypothetical protein
BMEPIPMG_01588	CDS	1275				hypothetical protein
BMEPIPMG_01589	CDS	630	soeB_8		COG0437	Sulfite dehydrogenase subunit B
BMEPIPMG_01590	CDS	2538	pcrA_5	1.97.1.-	COG0243	Perchlorate reductase subunit alpha
BMEPIPMG_01591	CDS	603				hypothetical protein
BMEPIPMG_01592	CDS	402				hypothetical protein
BMEPIPMG_01593	CDS	975				hypothetical protein
BMEPIPMG_01594	CDS	981				hypothetical protein
BMEPIPMG_01595	CDS	675				hypothetical protein
BMEPIPMG_01596	CDS	1536				hypothetical protein
BMEPIPMG_01597	CDS	603				hypothetical protein
BMEPIPMG_01598	CDS	675				hypothetical protein
BMEPIPMG_01599	CDS	1890				hypothetical protein
BMEPIPMG_01600	CDS	2904				hypothetical protein
BMEPIPMG_01601	CDS	411				hypothetical protein
BMEPIPMG_01602	CDS	159				hypothetical protein
BMEPIPMG_01603	CDS	432				hypothetical protein
BMEPIPMG_01604	CDS	1317	hipA	2.7.11.1	COG3550	Serine/threonine-protein kinase toxin HipA
BMEPIPMG_01605	CDS	213				hypothetical protein
BMEPIPMG_01606	CDS	891				hypothetical protein
BMEPIPMG_01607	CDS	1617				hypothetical protein
BMEPIPMG_01608	CDS	1365				hypothetical protein
BMEPIPMG_01609	CDS	1368				hypothetical protein
BMEPIPMG_01610	CDS	312	rhaM	5.1.3.32		L-rhamnose mutarotase
BMEPIPMG_01611	CDS	471	ybgC	3.1.2.-	COG0824	Acyl-CoA thioesterase YbgC
BMEPIPMG_01612	CDS	462				hypothetical protein
BMEPIPMG_01613	CDS	1506				hypothetical protein
BMEPIPMG_01614	CDS	1590				hypothetical protein
BMEPIPMG_01615	CDS	912	hutG	3.5.3.8		Formimidoylglutamase
BMEPIPMG_01616	CDS	1578				hypothetical protein
BMEPIPMG_01617	CDS	1446				hypothetical protein
BMEPIPMG_01618	CDS	957				hypothetical protein
BMEPIPMG_01619	CDS	2079	fusA_1		COG0480	Elongation factor G
BMEPIPMG_01620	CDS	3534	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
BMEPIPMG_01621	CDS	4422	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
BMEPIPMG_01622	CDS	612				hypothetical protein
BMEPIPMG_01623	CDS	837				hypothetical protein
BMEPIPMG_01624	CDS	618	phsB_1		COG0437	Thiosulfate reductase electron transfer subunit PhsB
BMEPIPMG_01625	CDS	870				hypothetical protein
BMEPIPMG_01626	CDS	867				hypothetical protein
BMEPIPMG_01627	CDS	684	napG_3		COG1145	Ferredoxin-type protein NapG
BMEPIPMG_01628	CDS	1011				hypothetical protein
BMEPIPMG_01629	CDS	531	hisE	3.6.1.31		Phosphoribosyl-ATP pyrophosphatase
BMEPIPMG_01630	CDS	972				hypothetical protein
BMEPIPMG_01631	CDS	951			COG0582	Putative prophage phiRv2 integrase
BMEPIPMG_01632	CDS	423				hypothetical protein
BMEPIPMG_01633	CDS	735				hypothetical protein
BMEPIPMG_01634	CDS	714				hypothetical protein
BMEPIPMG_01635	CDS	1641				hypothetical protein
BMEPIPMG_01636	CDS	1434				hypothetical protein
BMEPIPMG_01637	CDS	2697	secDF		COG0341	Protein translocase subunit SecDF
BMEPIPMG_01638	CDS	324				hypothetical protein
BMEPIPMG_01639	CDS	225				hypothetical protein
BMEPIPMG_01640	CDS	834				hypothetical protein
BMEPIPMG_01641	CDS	1101	hemA	1.2.1.70	COG0373	Glutamyl-tRNA reductase
BMEPIPMG_01642	CDS	1014	mftC	2.-.-.-	COG0535	Putative mycofactocin radical SAM maturase MftC
BMEPIPMG_01643	CDS	1014				hypothetical protein
BMEPIPMG_01644	CDS	999	hmuU		COG0609	Hemin transport system permease protein HmuU
BMEPIPMG_01645	CDS	897	fecE		COG1120	Fe(3+) dicitrate transport ATP-binding protein FecE
BMEPIPMG_01646	CDS	642	ribU		COG3601	Riboflavin transporter RibU
BMEPIPMG_01647	CDS	837	ecfA1_2	7.-.-.-	COG1122	Energy-coupling factor transporter ATP-binding protein EcfA1
BMEPIPMG_01648	CDS	924	ecfA2	3.6.3.-	COG1122	Energy-coupling factor transporter ATP-binding protein EcfA2
BMEPIPMG_01649	CDS	996	ilvC	1.1.1.86	COG0059	Ketol-acid reductoisomerase (NADP(+))
BMEPIPMG_01650	CDS	483	ilvH	2.2.1.6	COG0440	Putative acetolactate synthase small subunit
BMEPIPMG_01651	CDS	2097	ilvB	2.2.1.6	COG0028	Acetolactate synthase large subunit
BMEPIPMG_01652	CDS	1671	ilvD	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
BMEPIPMG_01653	CDS	1026				hypothetical protein
BMEPIPMG_01654	CDS	561	yrdA_1		COG0663	Protein YrdA
BMEPIPMG_01655	CDS	636	punA_1	2.4.2.1	COG0005	Purine nucleoside phosphorylase 1
BMEPIPMG_01656	CDS	819				hypothetical protein
BMEPIPMG_01657	CDS	1158				hypothetical protein
BMEPIPMG_01658	CDS	747	tmk	2.7.4.9	COG0125	Thymidylate kinase
BMEPIPMG_01659	CDS	1170		1.1.1.38		NAD-dependent malic enzyme
BMEPIPMG_01660	CDS	942				hypothetical protein
BMEPIPMG_01661	CDS	552	fumB	4.2.1.2	COG1838	Fumarate hydratase class I, anaerobic
BMEPIPMG_01662	CDS	2484	topA	5.6.2.1	COG0550	DNA topoisomerase 1
BMEPIPMG_01663	CDS	231				hypothetical protein
BMEPIPMG_01664	CDS	936	hcaR			Hca operon transcriptional activator HcaR
BMEPIPMG_01665	CDS	528				hypothetical protein
BMEPIPMG_01666	CDS	1137				hypothetical protein
BMEPIPMG_01667	CDS	1797		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
BMEPIPMG_01668	CDS	1254	moeA	2.10.1.1		Molybdopterin molybdenumtransferase
BMEPIPMG_01669	CDS	534	mog	2.7.7.75	COG0521	Molybdopterin adenylyltransferase
BMEPIPMG_01670	CDS	1479		5.1.1.1		Alanine racemase
BMEPIPMG_01671	CDS	738				hypothetical protein
BMEPIPMG_01672	CDS	924	corA		COG0598	Cobalt/magnesium transport protein CorA
BMEPIPMG_01673	CDS	1314	fpgS	6.3.2.17		Folylpolyglutamate synthase
BMEPIPMG_01674	CDS	1602	nhaA			Na(+)/H(+) antiporter NhaA
BMEPIPMG_01675	CDS	585	hpf			Ribosome hibernation promotion factor
BMEPIPMG_01676	CDS	219	acpP			Acyl carrier protein
BMEPIPMG_01677	CDS	336				hypothetical protein
BMEPIPMG_01678	CDS	489				hypothetical protein
BMEPIPMG_01679	CDS	687				hypothetical protein
BMEPIPMG_01680	CDS	462	fabZ	4.2.1.59		3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
BMEPIPMG_01681	CDS	1287	fabF	2.3.1.179		3-oxoacyl-[acyl-carrier-protein] synthase 2
BMEPIPMG_01682	CDS	759	fabG_2	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
BMEPIPMG_01683	CDS	912	fabD	2.3.1.39		Malonyl CoA-acyl carrier protein transacylase
BMEPIPMG_01684	CDS	693	scpB			Segregation and condensation protein B
BMEPIPMG_01685	CDS	828	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
BMEPIPMG_01686	CDS	825	panB	2.1.2.11		3-methyl-2-oxobutanoate hydroxymethyltransferase
BMEPIPMG_01687	CDS	852	panC	6.3.2.1	COG0414	Pantothenate synthetase
BMEPIPMG_01688	CDS	399	panD	4.1.1.11	COG0853	Aspartate 1-decarboxylase
BMEPIPMG_01689	CDS	981				hypothetical protein
BMEPIPMG_01690	CDS	2265	rcsC_9	2.7.13.3		Sensor histidine kinase RcsC
BMEPIPMG_01691	CDS	1419				hypothetical protein
BMEPIPMG_01692	CDS	1176				hypothetical protein
BMEPIPMG_01693	CDS	1338	aroA	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase
BMEPIPMG_01694	CDS	672	cmk	2.7.4.25	COG0283	Cytidylate kinase
BMEPIPMG_01695	CDS	870				hypothetical protein
BMEPIPMG_01696	CDS	897	ispH	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
BMEPIPMG_01697	CDS	1020				hypothetical protein
BMEPIPMG_01698	CDS	561	yrdA_2		COG0663	Protein YrdA
BMEPIPMG_01699	CDS	831	punA_2	2.4.2.1	COG0005	Purine nucleoside phosphorylase 1
BMEPIPMG_01700	CDS	1110	prmC	2.1.1.297		Release factor glutamine methyltransferase
BMEPIPMG_01701	CDS	1074	prfA		COG0216	Peptide chain release factor 1
BMEPIPMG_01702	CDS	396				hypothetical protein
BMEPIPMG_01703	CDS	297				hypothetical protein
BMEPIPMG_01704	CDS	852	torD_8			Chaperone protein TorD
BMEPIPMG_01705	CDS	579	dmsB_13		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
BMEPIPMG_01706	CDS	237				hypothetical protein
BMEPIPMG_01707	CDS	1452				hypothetical protein
BMEPIPMG_01708	CDS	1686	ifcA_9	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
BMEPIPMG_01709	CDS	1569	sasA_5	2.7.-.-		Adaptive-response sensory-kinase SasA
BMEPIPMG_01710	CDS	711	regX3_3		COG0745	Sensory transduction protein regX3
BMEPIPMG_01711	CDS	729				hypothetical protein
BMEPIPMG_01712	CDS	342				hypothetical protein
BMEPIPMG_01713	CDS	405				hypothetical protein
BMEPIPMG_01714	CDS	1293	eno	4.2.1.11		Enolase
BMEPIPMG_01715	CDS	1926		4.2.1.53	COG4716	Oleate hydratase
BMEPIPMG_01716	CDS	987				hypothetical protein
BMEPIPMG_01717	CDS	873	ecfT_4			Energy-coupling factor transporter transmembrane protein EcfT
BMEPIPMG_01718	CDS	225				hypothetical protein
BMEPIPMG_01719	CDS	762				hypothetical protein
BMEPIPMG_01720	CDS	951	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
BMEPIPMG_01721	CDS	597	rpsD			30S ribosomal protein S4
BMEPIPMG_01722	CDS	399	rpsK			30S ribosomal protein S11
BMEPIPMG_01723	CDS	369	rpsM		COG0099	30S ribosomal protein S13
BMEPIPMG_01724	CDS	114	rpmJ		COG0257	50S ribosomal protein L36
BMEPIPMG_01725	CDS	321	infA			Translation initiation factor IF-1
BMEPIPMG_01726	CDS	1299	gshAB		COG1181	Glutathione biosynthesis bifunctional protein GshAB
BMEPIPMG_01727	tRNA	76				tRNA-Lys(ttt)
BMEPIPMG_01728	tRNA	74				tRNA-Gln(ttg)
BMEPIPMG_01729	CDS	1386	yhhS			putative MFS-type transporter YhhS
BMEPIPMG_01730	CDS	432	uspA2		COG0589	Universal stress protein A 
BMEPIPMG_01731	CDS	204				hypothetical protein
BMEPIPMG_01732	CDS	414				hypothetical protein
BMEPIPMG_01733	CDS	1599	guaA_2	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
BMEPIPMG_01734	CDS	603				hypothetical protein
BMEPIPMG_01735	CDS	237	macB	3.6.3.-		Macrolide export ATP-binding/permease protein MacB
BMEPIPMG_01736	CDS	240				hypothetical protein
BMEPIPMG_01737	CDS	858	resA			Thiol-disulfide oxidoreductase ResA
BMEPIPMG_01738	CDS	1350	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
BMEPIPMG_01739	CDS	1578	ifcA_10	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
BMEPIPMG_01740	CDS	1428				hypothetical protein
BMEPIPMG_01741	tRNA	91				tRNA-Ser(gct)
BMEPIPMG_01742	CDS	363				hypothetical protein
BMEPIPMG_01743	CDS	1065	ispE	2.7.1.148		Putative 4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
BMEPIPMG_01744	CDS	1281				hypothetical protein
BMEPIPMG_01745	CDS	489	tadA_1	3.5.4.33	COG0590	tRNA-specific adenosine deaminase
BMEPIPMG_01746	tRNA	88				tRNA-Ser(tga)
BMEPIPMG_01747	CDS	1428	prpC	2.3.3.5	COG0372	2-methylcitrate synthase
BMEPIPMG_01748	tRNA	77				tRNA-Arg(acg)
BMEPIPMG_01749	CDS	1368				hypothetical protein
BMEPIPMG_01750	CDS	1362	mntH		COG1914	Divalent metal cation transporter MntH
BMEPIPMG_01751	CDS	1596				hypothetical protein
BMEPIPMG_01752	CDS	756				IS21 family transposase ISGur9
BMEPIPMG_01753	CDS	486	nsrR			HTH-type transcriptional repressor NsrR
BMEPIPMG_01754	CDS	159				hypothetical protein
BMEPIPMG_01755	CDS	417				hypothetical protein
BMEPIPMG_01756	CDS	921				hypothetical protein
BMEPIPMG_01757	CDS	1458				hypothetical protein
BMEPIPMG_01758	CDS	828				hypothetical protein
BMEPIPMG_01759	CDS	837	nfo	3.1.21.2	COG0648	putative endonuclease 4
BMEPIPMG_01760	CDS	834				hypothetical protein
BMEPIPMG_01761	CDS	789	soj_2	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
BMEPIPMG_01762	CDS	945	noc			Nucleoid occlusion protein
BMEPIPMG_01763	CDS	1230				hypothetical protein
BMEPIPMG_01764	CDS	210				hypothetical protein
BMEPIPMG_01765	CDS	1011				hypothetical protein
BMEPIPMG_01766	CDS	648				hypothetical protein
BMEPIPMG_01767	CDS	834				hypothetical protein
BMEPIPMG_01768	CDS	516				hypothetical protein
BMEPIPMG_01769	CDS	1896				hypothetical protein
BMEPIPMG_01770	CDS	525				hypothetical protein
BMEPIPMG_01771	CDS	891	sasA_6	2.7.-.-		Adaptive-response sensory-kinase SasA
BMEPIPMG_01772	CDS	1140				hypothetical protein
BMEPIPMG_01773	CDS	945	bcrA			Bacitracin transport ATP-binding protein BcrA
BMEPIPMG_01774	CDS	777	mprA		COG0745	Response regulator MprA
BMEPIPMG_01775	CDS	2058				hypothetical protein
BMEPIPMG_01776	CDS	2094	glnA_1	6.3.1.2		Glutamine synthetase
BMEPIPMG_01777	CDS	1362				hypothetical protein
BMEPIPMG_01778	CDS	933	rhaD	4.1.2.19	COG0235	Rhamnulose-1-phosphate aldolase
BMEPIPMG_01779	CDS	1323	rhaA	5.3.1.14	COG4806	L-rhamnose isomerase
BMEPIPMG_01780	CDS	1515	rhaB	2.7.1.5		Rhamnulokinase
BMEPIPMG_01781	CDS	291				hypothetical protein
BMEPIPMG_01782	CDS	810				hypothetical protein
BMEPIPMG_01783	CDS	1662				hypothetical protein
BMEPIPMG_01784	CDS	1494				hypothetical protein
BMEPIPMG_01785	CDS	393	rpsI		COG0103	30S ribosomal protein S9
BMEPIPMG_01786	CDS	435	rplM		COG0102	50S ribosomal protein L13
BMEPIPMG_01787	CDS	258				hypothetical protein
BMEPIPMG_01788	CDS	372				hypothetical protein
BMEPIPMG_01789	CDS	867	zupT_2		COG0428	Zinc transporter ZupT
BMEPIPMG_01790	CDS	309				hypothetical protein
BMEPIPMG_01791	CDS	1212	purF_2	2.4.2.14		Amidophosphoribosyltransferase
BMEPIPMG_01792	CDS	1506				hypothetical protein
BMEPIPMG_01793	CDS	723				hypothetical protein
BMEPIPMG_01794	CDS	1653	ifcA_11	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
BMEPIPMG_01795	CDS	1593				hypothetical protein
BMEPIPMG_01796	CDS	228				hypothetical protein
BMEPIPMG_01797	CDS	927	metAA	2.3.1.31	COG1897	Homoserine O-acetyltransferase
BMEPIPMG_01798	CDS	1215		2.5.1.-	COG2873	O-acetyl-L-homoserine sulfhydrylase
BMEPIPMG_01799	CDS	453				hypothetical protein
BMEPIPMG_01800	CDS	1713				hypothetical protein
BMEPIPMG_01801	CDS	1542				hypothetical protein
BMEPIPMG_01802	CDS	1332				hypothetical protein
BMEPIPMG_01803	CDS	1128	ybiR		COG0471	Inner membrane protein YbiR
BMEPIPMG_01804	CDS	360				hypothetical protein
BMEPIPMG_01805	CDS	159				hypothetical protein
BMEPIPMG_01806	CDS	1953				hypothetical protein
BMEPIPMG_01807	CDS	237				hypothetical protein
BMEPIPMG_01808	CDS	1209				hypothetical protein
BMEPIPMG_01809	CDS	1314	der_1		COG1160	GTPase Der
BMEPIPMG_01810	CDS	702	plsY	2.3.1.275	COG0344	Glycerol-3-phosphate acyltransferase
BMEPIPMG_01811	CDS	999	gpsA	1.1.1.94		Glycerol-3-phosphate dehydrogenase [NAD(P)+]
BMEPIPMG_01812	CDS	876				hypothetical protein
BMEPIPMG_01813	CDS	585				hypothetical protein
BMEPIPMG_01814	CDS	810	recN_2		COG0497	DNA repair protein RecN
BMEPIPMG_01815	CDS	1644				hypothetical protein
BMEPIPMG_01816	CDS	963	uvrB			UvrABC system protein B
BMEPIPMG_01817	CDS	990				hypothetical protein
BMEPIPMG_01818	CDS	909				hypothetical protein
BMEPIPMG_01819	CDS	1329				hypothetical protein
BMEPIPMG_01820	CDS	831				hypothetical protein
BMEPIPMG_01821	CDS	1071				hypothetical protein
BMEPIPMG_01822	CDS	930				hypothetical protein
BMEPIPMG_01823	CDS	777	cysA	7.3.2.3	COG1118	Sulfate/thiosulfate import ATP-binding protein CysA
BMEPIPMG_01824	CDS	237				hypothetical protein
BMEPIPMG_01825	CDS	210				hypothetical protein
BMEPIPMG_01826	CDS	1518				hypothetical protein
BMEPIPMG_01827	CDS	1005				hypothetical protein
BMEPIPMG_01828	CDS	927			COG1307	DegV domain-containing protein
BMEPIPMG_01829	CDS	1455	pncB2	6.3.4.21	COG1488	Nicotinate phosphoribosyltransferase pncB2
BMEPIPMG_01830	CDS	429				hypothetical protein
BMEPIPMG_01831	CDS	1491	glpK	2.7.1.30	COG0554	Glycerol kinase
BMEPIPMG_01832	CDS	2181				hypothetical protein
BMEPIPMG_01833	CDS	1047	mcrC		COG4268	Protein McrC
BMEPIPMG_01834	CDS	1008		3.1.1.23	COG2267	Monoacylglycerol lipase
BMEPIPMG_01835	CDS	786	tsaC	2.7.7.87		Threonylcarbamoyl-AMP synthase
BMEPIPMG_01836	CDS	1824				hypothetical protein
BMEPIPMG_01837	CDS	1383	baiN	1.3.1.114	COG2081	3-dehydro-bile acid delta(4,6)-reductase
BMEPIPMG_01838	CDS	798	arcA_5	3.5.3.6	COG2235	Arginine deiminase
BMEPIPMG_01839	CDS	996	arcB_2	2.1.3.3		Ornithine carbamoyltransferase, catabolic
BMEPIPMG_01840	CDS	1326				hypothetical protein
BMEPIPMG_01841	CDS	1740				hypothetical protein
BMEPIPMG_01842	CDS	267				hypothetical protein
BMEPIPMG_01843	CDS	222				hypothetical protein
BMEPIPMG_01844	CDS	423				hypothetical protein
BMEPIPMG_01845	CDS	564				hypothetical protein
BMEPIPMG_01846	CDS	189				hypothetical protein
BMEPIPMG_01847	CDS	1344				hypothetical protein
BMEPIPMG_01848	CDS	207				hypothetical protein
BMEPIPMG_01849	CDS	768	ccsA			Cytochrome c biogenesis protein CcsA
BMEPIPMG_01850	CDS	789				hypothetical protein
BMEPIPMG_01851	CDS	714	natA	7.2.2.4	COG4555	ABC transporter ATP-binding protein NatA
BMEPIPMG_01852	CDS	2361	ccmF		COG1138	Cytochrome c-type biogenesis protein CcmF
BMEPIPMG_01853	CDS	666	ccmE			Cytochrome c-type biogenesis protein CcmE
BMEPIPMG_01854	CDS	1275	nrfA_2	1.7.2.2		Cytochrome c-552
BMEPIPMG_01855	CDS	975	napH		COG0348	Ferredoxin-type protein NapH
BMEPIPMG_01856	CDS	255	napD			Chaperone NapD
BMEPIPMG_01857	CDS	342				hypothetical protein
BMEPIPMG_01858	CDS	876	napA_4	1.9.6.1		Periplasmic nitrate reductase
BMEPIPMG_01859	CDS	1098	queA	2.4.99.17	COG0809	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
BMEPIPMG_01860	CDS	1146	tgt	2.4.2.29		Queuine tRNA-ribosyltransferase
BMEPIPMG_01861	CDS	369				hypothetical protein
BMEPIPMG_01862	CDS	1167	tagU_3	2.7.8.-		Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
BMEPIPMG_01863	CDS	693	hrb		COG1773	High molecular weight rubredoxin
BMEPIPMG_01864	CDS	1077				hypothetical protein
BMEPIPMG_01865	CDS	2823				hypothetical protein
BMEPIPMG_01866	CDS	1134	wecE	2.6.1.59	COG0399	dTDP-4-amino-4,6-dideoxygalactose transaminase
BMEPIPMG_01867	CDS	1047				hypothetical protein
BMEPIPMG_01868	CDS	234				hypothetical protein
BMEPIPMG_01869	CDS	633		1.6.5.2		NAD(P)H dehydrogenase (quinone)
BMEPIPMG_01870	CDS	849				hypothetical protein
BMEPIPMG_01871	CDS	1311	fldA	2.8.3.17		Cinnamoyl-CoA:phenyllactate CoA-transferase
BMEPIPMG_01872	CDS	1161	caiA_4	1.3.8.13	COG1960	Crotonobetainyl-CoA reductase
BMEPIPMG_01873	CDS	1281				hypothetical protein
BMEPIPMG_01874	CDS	930	hdfR_2			HTH-type transcriptional regulator HdfR
BMEPIPMG_01875	CDS	474	rimP		COG0779	Ribosome maturation factor RimP
BMEPIPMG_01876	CDS	1206	nusA		COG0195	Transcription termination/antitermination protein NusA
BMEPIPMG_01877	CDS	291				hypothetical protein
BMEPIPMG_01878	CDS	2736	infB			Translation initiation factor IF-2
BMEPIPMG_01879	CDS	390	rbfA		COG0858	30S ribosome-binding factor
BMEPIPMG_01880	CDS	1008	nrnA	3.1.-.-	COG0618	Bifunctional oligoribonuclease and PAP phosphatase NrnA
BMEPIPMG_01881	CDS	1017	truB	5.4.99.25		tRNA pseudouridine synthase B
BMEPIPMG_01882	CDS	927	ribF			Bifunctional riboflavin kinase/FMN adenylyltransferase
BMEPIPMG_01883	CDS	1905				hypothetical protein
BMEPIPMG_01884	CDS	531	adk	2.7.4.3		Adenylate kinase
BMEPIPMG_01885	CDS	2178				hypothetical protein
BMEPIPMG_01886	CDS	1644				hypothetical protein
BMEPIPMG_01887	CDS	1419				hypothetical protein
BMEPIPMG_01888	CDS	1014	rsgA	3.6.1.-	COG1162	Small ribosomal subunit biogenesis GTPase RsgA
BMEPIPMG_01889	CDS	858				hypothetical protein
BMEPIPMG_01890	CDS	1521	trkH_2		COG0168	Trk system potassium uptake protein TrkH
BMEPIPMG_01891	CDS	132				hypothetical protein
BMEPIPMG_01892	CDS	921	murB_2	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
BMEPIPMG_01893	CDS	3843	purL	6.3.5.3		Phosphoribosylformylglycinamidine synthase
BMEPIPMG_01894	CDS	732				hypothetical protein
BMEPIPMG_01895	CDS	882	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
BMEPIPMG_01896	CDS	591	pilT		COG2805	Twitching mobility protein
BMEPIPMG_01897	CDS	840	menB	4.1.3.36		1,4-dihydroxy-2-naphthoyl-CoA synthase
BMEPIPMG_01898	CDS	2724	menE	6.2.1.26		2-succinylbenzoate--CoA ligase
BMEPIPMG_01899	CDS	1425	purF_3	2.4.2.14		Amidophosphoribosyltransferase
BMEPIPMG_01900	CDS	1017				hypothetical protein
BMEPIPMG_01901	tRNA	78				tRNA-Met(cat)
BMEPIPMG_01902	CDS	507				hypothetical protein
BMEPIPMG_01903	CDS	1137				hypothetical protein
BMEPIPMG_01904	CDS	2112	ligA	6.5.1.2		DNA ligase
BMEPIPMG_01905	CDS	537				hypothetical protein
BMEPIPMG_01906	CDS	996	nnr		COG0062	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
BMEPIPMG_01907	CDS	1362	hisD	1.1.1.23	COG0141	Histidinol dehydrogenase
BMEPIPMG_01908	CDS	1095	hisC	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase
BMEPIPMG_01909	CDS	591	hisB	4.2.1.19	COG0131	Imidazoleglycerol-phosphate dehydratase
BMEPIPMG_01910	CDS	771				hypothetical protein
BMEPIPMG_01911	CDS	672	nrdG	1.97.1.-	COG0602	Anaerobic ribonucleoside-triphosphate reductase-activating protein
