locus_tag	ftype	length_bp	gene	EC_number	COG	product
KFNBJHEN_01501	CDS	828	yfiH	1.10.3.-	COG1496	Polyphenol oxidase
KFNBJHEN_01502	CDS	1122	ftsZ		COG0206	Cell division protein FtsZ
KFNBJHEN_01503	CDS	744	ftsQ			Cell division protein FtsQ
KFNBJHEN_01504	CDS	1152	murB_2	1.3.1.98		UDP-N-acetylenolpyruvoylglucosamine reductase
KFNBJHEN_01505	CDS	1389	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
KFNBJHEN_01506	CDS	1101	murG	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
KFNBJHEN_01507	CDS	1347	ftsW	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
KFNBJHEN_01508	CDS	1467	murD	6.3.2.9		UDP-N-acetylmuramoylalanine--D-glutamate ligase
KFNBJHEN_01509	CDS	1047	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
KFNBJHEN_01510	CDS	1503	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
KFNBJHEN_01511	CDS	1491	murE	6.3.2.13	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
KFNBJHEN_01512	CDS	1665	spoVD		COG0768	Stage V sporulation protein D
KFNBJHEN_01513	CDS	987	leuS	6.1.1.4		Leucine--tRNA ligase
KFNBJHEN_01514	CDS	2751	rcsC_12	2.7.13.3		Sensor histidine kinase RcsC
KFNBJHEN_01515	CDS	696				hypothetical protein
KFNBJHEN_01516	CDS	846				hypothetical protein
KFNBJHEN_01517	CDS	441				hypothetical protein
KFNBJHEN_01518	CDS	639	betI			HTH-type transcriptional regulator BetI
KFNBJHEN_01519	CDS	918		1.1.1.81	COG0111	Hydroxypyruvate reductase
KFNBJHEN_01520	CDS	1389	coaBC		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
KFNBJHEN_01521	CDS	672	regX3_3		COG0745	Sensory transduction protein regX3
KFNBJHEN_01522	CDS	1185	sasA_4	2.7.-.-		Adaptive-response sensory-kinase SasA
KFNBJHEN_01523	CDS	684			COG1136	putative ABC transporter ATP-binding protein
KFNBJHEN_01524	CDS	3039				hypothetical protein
KFNBJHEN_01525	CDS	1386	mepA_2			Multidrug export protein MepA
KFNBJHEN_01526	CDS	489				hypothetical protein
KFNBJHEN_01527	CDS	702				hypothetical protein
KFNBJHEN_01528	CDS	885	btuD_10	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
KFNBJHEN_01529	CDS	375	ytrA		COG1725	HTH-type transcriptional repressor YtrA
KFNBJHEN_01530	CDS	819	expZ_1		COG0488	Nucleotide-binding protein ExpZ
KFNBJHEN_01531	CDS	1281	ndhI_3	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
KFNBJHEN_01532	CDS	1488				hypothetical protein
KFNBJHEN_01533	CDS	2979	pcrA_6	1.97.1.-	COG0243	Perchlorate reductase subunit alpha
KFNBJHEN_01534	CDS	687				hypothetical protein
KFNBJHEN_01535	CDS	912				hypothetical protein
KFNBJHEN_01536	CDS	774				hypothetical protein
KFNBJHEN_01537	CDS	978				hypothetical protein
KFNBJHEN_01538	CDS	351				hypothetical protein
KFNBJHEN_01539	CDS	1224	arcA_2	3.5.3.6	COG2235	Arginine deiminase
KFNBJHEN_01540	CDS	1629	nfdA_2	3.5.1.91		N-substituted formamide deformylase
KFNBJHEN_01541	CDS	1794	ifcA_10	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
KFNBJHEN_01542	CDS	942				hypothetical protein
KFNBJHEN_01543	CDS	912	mazG	3.6.1.8	COG1694	Nucleoside triphosphate pyrophosphohydrolase
KFNBJHEN_01544	CDS	309				hypothetical protein
KFNBJHEN_01545	CDS	915	rlmB_2	2.1.1.185		23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
KFNBJHEN_01546	CDS	624				hypothetical protein
KFNBJHEN_01547	CDS	1989	htpG		COG0326	Chaperone protein HtpG
KFNBJHEN_01548	CDS	447				hypothetical protein
KFNBJHEN_01549	CDS	300				hypothetical protein
KFNBJHEN_01550	CDS	1830				hypothetical protein
KFNBJHEN_01551	CDS	870				hypothetical protein
KFNBJHEN_01552	CDS	627	napF_1			Ferredoxin-type protein NapF
KFNBJHEN_01553	CDS	783	torD_8			Chaperone protein TorD
KFNBJHEN_01554	CDS	813				hypothetical protein
KFNBJHEN_01555	CDS	627	soeB_5		COG0437	Sulfite dehydrogenase subunit B
KFNBJHEN_01556	CDS	2712	napA_4	1.9.6.1		Periplasmic nitrate reductase
KFNBJHEN_01557	CDS	678				hypothetical protein
KFNBJHEN_01558	CDS	1977	mdtD_2			Putative multidrug resistance protein MdtD
KFNBJHEN_01559	CDS	1677				hypothetical protein
KFNBJHEN_01560	CDS	2427	ynfE_1	1.8.99.-	COG0243	Putative dimethyl sulfoxide reductase chain YnfE
KFNBJHEN_01561	CDS	633	dmsB_9		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
KFNBJHEN_01562	CDS	630	dmsB_10		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
KFNBJHEN_01563	CDS	873			COG1307	DegV domain-containing protein
KFNBJHEN_01564	CDS	1299	dinB_2	2.7.7.7		DNA polymerase IV
KFNBJHEN_01565	CDS	828	coaX_2	2.7.1.33	COG1521	Type III pantothenate kinase
KFNBJHEN_01566	CDS	1020				hypothetical protein
KFNBJHEN_01567	CDS	1230	rfbD	5.4.99.9		UDP-galactopyranose mutase
KFNBJHEN_01568	CDS	1011	pta	2.3.1.8	COG0280	Phosphate acetyltransferase
KFNBJHEN_01569	CDS	1458				hypothetical protein
KFNBJHEN_01570	CDS	1959				hypothetical protein
KFNBJHEN_01571	CDS	1224	ackA_2	2.7.2.1	COG0282	Acetate kinase
KFNBJHEN_01572	CDS	267	xseB	3.1.11.6		Exodeoxyribonuclease 7 small subunit
KFNBJHEN_01573	CDS	1452	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
KFNBJHEN_01574	CDS	666				hypothetical protein
KFNBJHEN_01575	CDS	1149	rnd	3.1.13.5	COG0349	Ribonuclease D
KFNBJHEN_01576	CDS	939	yegS	2.7.1.-		lipid kinase YegS
KFNBJHEN_01577	CDS	1500	ydgI		COG0531	Putative arginine/ornithine antiporter
KFNBJHEN_01578	CDS	426				hypothetical protein
KFNBJHEN_01579	CDS	1821				hypothetical protein
KFNBJHEN_01580	CDS	672	lexA_2	3.4.21.88		LexA repressor
KFNBJHEN_01581	CDS	768				hypothetical protein
KFNBJHEN_01582	CDS	567				hypothetical protein
KFNBJHEN_01583	CDS	480				hypothetical protein
KFNBJHEN_01584	CDS	555	xerC_2		COG4973	Tyrosine recombinase XerC
KFNBJHEN_01585	tRNA	75				tRNA-Val(gac)
KFNBJHEN_01586	CDS	465				hypothetical protein
KFNBJHEN_01587	tRNA	76				tRNA-Gly(gcc)
KFNBJHEN_01588	tRNA	74				tRNA-Cys(gca)
KFNBJHEN_01589	tRNA	76				tRNA-Gly(gcc)
KFNBJHEN_01590	CDS	909				hypothetical protein
KFNBJHEN_01591	CDS	921				hypothetical protein
KFNBJHEN_01592	CDS	903			COG0053	putative cation efflux system protein
KFNBJHEN_01593	tRNA	89				tRNA-Leu(gag)
KFNBJHEN_01594	CDS	255				hypothetical protein
KFNBJHEN_01595	CDS	1455	pncB2	6.3.4.21	COG1488	Nicotinate phosphoribosyltransferase pncB2
KFNBJHEN_01596	CDS	927			COG1307	DegV domain-containing protein
KFNBJHEN_01597	CDS	1005				hypothetical protein
KFNBJHEN_01598	CDS	846				hypothetical protein
KFNBJHEN_01599	CDS	903			COG1307	DegV domain-containing protein
KFNBJHEN_01600	CDS	948				hypothetical protein
KFNBJHEN_01601	CDS	1518				hypothetical protein
KFNBJHEN_01602	CDS	849				hypothetical protein
KFNBJHEN_01603	CDS	735	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
KFNBJHEN_01604	tRNA	75				tRNA-Thr(tgt)
KFNBJHEN_01605	CDS	297				hypothetical protein
KFNBJHEN_01606	CDS	1170	ysdC	3.4.11.-	COG1363	Putative aminopeptidase YsdC
KFNBJHEN_01607	CDS	468	smpB		COG0691	SsrA-binding protein
KFNBJHEN_01608	CDS	633				hypothetical protein
KFNBJHEN_01609	CDS	954	cbh	3.5.1.24		Choloylglycine hydrolase
KFNBJHEN_01610	tmRNA	379	ssrA			transfer-messenger RNA, SsrA
KFNBJHEN_01611	tmRNA	404	ssrA			transfer-messenger RNA, SsrA
KFNBJHEN_01612	CDS	1695				hypothetical protein
KFNBJHEN_01613	CDS	876	murI	5.1.1.3		Glutamate racemase
KFNBJHEN_01614	CDS	627	rdgB	3.6.1.66	COG0127	dITP/XTP pyrophosphatase
KFNBJHEN_01615	CDS	384	adhR		COG0789	HTH-type transcriptional regulator AdhR
KFNBJHEN_01616	CDS	732	larB	2.5.1.143	COG1691	Pyridinium-3,5-biscarboxylic acid mononucleotide synthase
KFNBJHEN_01617	CDS	879	larC	4.99.1.12		Pyridinium-3,5-bisthiocarboxylic acid mononucleotide nickel insertion protein
KFNBJHEN_01618	CDS	1722	hisZ			ATP phosphoribosyltransferase regulatory subunit
KFNBJHEN_01619	CDS	1362	hisD	1.1.1.23	COG0141	Histidinol dehydrogenase
KFNBJHEN_01620	CDS	1095	hisC	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase
KFNBJHEN_01621	CDS	591	hisB	4.2.1.19	COG0131	Imidazoleglycerol-phosphate dehydratase
KFNBJHEN_01622	CDS	705	hisH	4.3.2.10	COG0118	Imidazole glycerol phosphate synthase subunit HisH
KFNBJHEN_01623	CDS	792	hisA	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
KFNBJHEN_01624	CDS	714	hisF	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
KFNBJHEN_01625	CDS	438				hypothetical protein
KFNBJHEN_01626	CDS	1602				hypothetical protein
KFNBJHEN_01627	CDS	1224	arcA_3	3.5.3.6	COG2235	Arginine deiminase
KFNBJHEN_01628	CDS	966				hypothetical protein
KFNBJHEN_01629	CDS	2628	polA	2.7.7.7		DNA polymerase I
KFNBJHEN_01630	CDS	675				hypothetical protein
KFNBJHEN_01631	CDS	1344	glnA_1	6.3.1.2	COG0174	Glutamine synthetase
KFNBJHEN_01632	CDS	483				hypothetical protein
KFNBJHEN_01633	CDS	381	dfx	1.15.1.2	COG2033	Desulfoferrodoxin
KFNBJHEN_01634	CDS	852	lgt	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
KFNBJHEN_01635	CDS	231				hypothetical protein
KFNBJHEN_01636	CDS	291				hypothetical protein
KFNBJHEN_01637	CDS	231	nfuA			Fe/S biogenesis protein NfuA
KFNBJHEN_01638	CDS	1512				hypothetical protein
KFNBJHEN_01639	CDS	1281	murAA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase 1
KFNBJHEN_01640	CDS	861	tsf		COG0264	Elongation factor Ts
KFNBJHEN_01641	CDS	825	rpsB		COG0052	30S ribosomal protein S2
KFNBJHEN_01642	CDS	2022				hypothetical protein
KFNBJHEN_01643	CDS	1251				hypothetical protein
KFNBJHEN_01644	CDS	2022	rho	3.6.4.-		Transcription termination factor Rho
KFNBJHEN_01645	CDS	687	tal	2.2.1.2	COG0176	putative transaldolase
KFNBJHEN_01646	CDS	885	cmpR_2			HTH-type transcriptional activator CmpR
KFNBJHEN_01647	CDS	960				hypothetical protein
KFNBJHEN_01648	CDS	324	hisI	3.5.4.19	COG0139	Phosphoribosyl-AMP cyclohydrolase
KFNBJHEN_01649	CDS	294				hypothetical protein
KFNBJHEN_01650	CDS	348				hypothetical protein
KFNBJHEN_01651	CDS	282	higA1		COG1396	Antitoxin HigA1
KFNBJHEN_01652	CDS	294	rpsF		COG0360	30S ribosomal protein S6
KFNBJHEN_01653	CDS	510	ssb		COG0629	Single-stranded DNA-binding protein
KFNBJHEN_01654	CDS	261				hypothetical protein
KFNBJHEN_01655	CDS	585				hypothetical protein
KFNBJHEN_01656	CDS	1416	dnaC	3.6.4.12	COG0305	Replicative DNA helicase
KFNBJHEN_01657	CDS	1281				hypothetical protein
KFNBJHEN_01658	CDS	2226				hypothetical protein
KFNBJHEN_01659	CDS	216				hypothetical protein
KFNBJHEN_01660	CDS	1326	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
KFNBJHEN_01661	CDS	1293	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
KFNBJHEN_01662	CDS	1446				hypothetical protein
KFNBJHEN_01663	CDS	687				hypothetical protein
KFNBJHEN_01664	tRNA	76				tRNA-Phe(gaa)
KFNBJHEN_01665	CDS	606	yfcE	3.1.4.-	COG0622	Phosphodiesterase YfcE
KFNBJHEN_01666	CDS	1350				hypothetical protein
KFNBJHEN_01667	CDS	909				hypothetical protein
KFNBJHEN_01668	CDS	837	proC	1.5.1.2	COG0345	Pyrroline-5-carboxylate reductase
KFNBJHEN_01669	CDS	1404	puuP		COG0531	Putrescine importer PuuP
KFNBJHEN_01670	CDS	906				hypothetical protein
KFNBJHEN_01671	CDS	462				hypothetical protein
KFNBJHEN_01672	CDS	1110				hypothetical protein
KFNBJHEN_01673	CDS	516				hypothetical protein
KFNBJHEN_01674	CDS	1113				hypothetical protein
KFNBJHEN_01675	CDS	1233	lysN_1	2.6.1.39	COG1167	2-aminoadipate transaminase
KFNBJHEN_01676	CDS	915				hypothetical protein
KFNBJHEN_01677	CDS	417				hypothetical protein
KFNBJHEN_01678	tRNA	75				tRNA-Gly(ccc)
KFNBJHEN_01679	CDS	258				hypothetical protein
KFNBJHEN_01680	CDS	849				hypothetical protein
KFNBJHEN_01681	CDS	183				hypothetical protein
KFNBJHEN_01682	CDS	129				hypothetical protein
KFNBJHEN_01683	CDS	834				hypothetical protein
KFNBJHEN_01684	CDS	1371				hypothetical protein
KFNBJHEN_01685	CDS	1599				hypothetical protein
KFNBJHEN_01686	CDS	825				hypothetical protein
KFNBJHEN_01687	CDS	369				hypothetical protein
KFNBJHEN_01688	CDS	738				hypothetical protein
KFNBJHEN_01689	CDS	1458	aldH1	1.2.1.-	COG1012	4,4'-diaponeurosporen-aldehyde dehydrogenase
KFNBJHEN_01690	CDS	780	sdh	1.1.1.276		Serine 3-dehydrogenase
KFNBJHEN_01691	CDS	687	mupP	3.1.3.105	COG0546	N-acetylmuramic acid 6-phosphate phosphatase
KFNBJHEN_01692	CDS	459				hypothetical protein
KFNBJHEN_01693	CDS	1218	lnpD	5.1.3.2		UDP-glucose 4-epimerase
KFNBJHEN_01694	CDS	1413	glmM_2	5.4.2.10	COG1109	Phosphoglucosamine mutase
KFNBJHEN_01695	CDS	456				hypothetical protein
KFNBJHEN_01696	CDS	255				hypothetical protein
KFNBJHEN_01697	CDS	423			COG0864	Putative nickel-responsive regulator
KFNBJHEN_01698	CDS	1026	hypE	4.2.1.-		Carbamoyl dehydratase HypE
KFNBJHEN_01699	CDS	189				Ferredoxin-2
KFNBJHEN_01700	CDS	498				hypothetical protein
KFNBJHEN_01701	CDS	1938				hypothetical protein
KFNBJHEN_01702	CDS	1449				hypothetical protein
KFNBJHEN_01703	CDS	1905	dnaK		COG0443	Chaperone protein DnaK
KFNBJHEN_01704	CDS	684	grpE			Protein GrpE
KFNBJHEN_01705	CDS	951	dnaJ_1		COG0484	Chaperone protein DnaJ
KFNBJHEN_01706	CDS	378				hypothetical protein
KFNBJHEN_01707	CDS	1056	mreB		COG1077	Cell shape-determining protein MreB
KFNBJHEN_01708	CDS	1023				hypothetical protein
KFNBJHEN_01709	CDS	528				hypothetical protein
KFNBJHEN_01710	CDS	2175	mrdA	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
KFNBJHEN_01711	CDS	1257	mrdB	2.4.1.129	COG0772	Peptidoglycan glycosyltransferase MrdB
KFNBJHEN_01712	CDS	1188				hypothetical protein
KFNBJHEN_01713	CDS	2001				hypothetical protein
KFNBJHEN_01714	CDS	651				hypothetical protein
KFNBJHEN_01715	CDS	363			COG0537	putative HIT-like protein
KFNBJHEN_01716	tRNA	77				tRNA-Asp(gtc)
KFNBJHEN_01717	tRNA	77				tRNA-Asp(gtc)
KFNBJHEN_01718	CDS	942	cysK	2.5.1.47		Cysteine synthase
KFNBJHEN_01719	CDS	684				hypothetical protein
KFNBJHEN_01720	CDS	1587	hcp	1.7.99.1	COG1151	Hydroxylamine reductase
KFNBJHEN_01721	CDS	1305	rutB_2	3.5.1.110		Peroxyureidoacrylate/ureidoacrylate amidohydrolase RutB
KFNBJHEN_01722	CDS	936			COG0330	putative protein
KFNBJHEN_01723	CDS	348	rplS			50S ribosomal protein L19
KFNBJHEN_01724	CDS	792	rnhB	3.1.26.4	COG0164	Ribonuclease HII
KFNBJHEN_01725	CDS	501				hypothetical protein
KFNBJHEN_01726	CDS	1476	comM		COG0606	Competence protein ComM
KFNBJHEN_01727	CDS	948				hypothetical protein
KFNBJHEN_01728	CDS	1365	trmFO	2.1.1.74	COG1206	Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase TrmFO
KFNBJHEN_01729	CDS	969	xerD_2		COG4974	Tyrosine recombinase XerD
KFNBJHEN_01730	CDS	99				hypothetical protein
KFNBJHEN_01731	CDS	1320				hypothetical protein
KFNBJHEN_01732	CDS	180				hypothetical protein
KFNBJHEN_01733	CDS	102				hypothetical protein
KFNBJHEN_01734	CDS	339	nudG	3.6.1.65	COG0494	CTP pyrophosphohydrolase
KFNBJHEN_01735	CDS	507				hypothetical protein
KFNBJHEN_01736	CDS	933				hypothetical protein
KFNBJHEN_01737	CDS	450				hypothetical protein
KFNBJHEN_01738	CDS	690				hypothetical protein
KFNBJHEN_01739	CDS	1119				hypothetical protein
KFNBJHEN_01740	CDS	984				hypothetical protein
KFNBJHEN_01741	CDS	801		1.1.1.393	COG1028	3-beta-hydroxycholanate 3-dehydrogenase (NADP(+))
KFNBJHEN_01742	CDS	1701	dauA		COG0659	C4-dicarboxylic acid transporter DauA
KFNBJHEN_01743	CDS	729	gamA	3.5.99.6	COG0363	putative glucosamine-6-phosphate deaminase 2
KFNBJHEN_01744	CDS	477				hypothetical protein
KFNBJHEN_01745	CDS	183				hypothetical protein
KFNBJHEN_01746	CDS	294				hypothetical protein
KFNBJHEN_01747	CDS	867				hypothetical protein
KFNBJHEN_01748	CDS	1545	trkH_2		COG0168	Trk system potassium uptake protein TrkH
KFNBJHEN_01749	CDS	582				hypothetical protein
KFNBJHEN_01750	CDS	432				hypothetical protein
KFNBJHEN_01751	CDS	342				hypothetical protein
KFNBJHEN_01752	CDS	2091				hypothetical protein
KFNBJHEN_01753	CDS	564				hypothetical protein
KFNBJHEN_01754	CDS	321				hypothetical protein
KFNBJHEN_01755	CDS	441	elaA		COG2153	Protein ElaA
KFNBJHEN_01756	CDS	645				hypothetical protein
KFNBJHEN_01757	CDS	966	arcC1_2	2.7.2.2		Carbamate kinase 1
KFNBJHEN_01758	CDS	1623	ifcA_11	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
KFNBJHEN_01759	CDS	1494				hypothetical protein
KFNBJHEN_01760	CDS	1320				hypothetical protein
KFNBJHEN_01761	CDS	408				hypothetical protein
KFNBJHEN_01762	CDS	942				hypothetical protein
KFNBJHEN_01763	CDS	552	fumB	4.2.1.2	COG1838	Fumarate hydratase class I, anaerobic
KFNBJHEN_01764	CDS	2520	topA	5.6.2.1	COG0550	DNA topoisomerase 1
KFNBJHEN_01765	CDS	495				hypothetical protein
KFNBJHEN_01766	CDS	582				hypothetical protein
KFNBJHEN_01767	CDS	771				hypothetical protein
KFNBJHEN_01768	CDS	840				hypothetical protein
KFNBJHEN_01769	CDS	1134				hypothetical protein
KFNBJHEN_01770	CDS	216				hypothetical protein
KFNBJHEN_01771	CDS	1110				hypothetical protein
KFNBJHEN_01772	CDS	657	glnP		COG0765	putative glutamine ABC transporter permease protein GlnP
KFNBJHEN_01773	CDS	1011				hypothetical protein
KFNBJHEN_01774	CDS	942	peb1A		COG0834	Major cell-binding factor
KFNBJHEN_01775	CDS	732	glnQ_1			Glutamine transport ATP-binding protein GlnQ
KFNBJHEN_01776	CDS	1095				hypothetical protein
KFNBJHEN_01777	CDS	687	thyX	2.1.1.148		Flavin-dependent thymidylate synthase
KFNBJHEN_01778	CDS	897	cmoM	2.1.1.-		tRNA 5-carboxymethoxyuridine methyltransferase
KFNBJHEN_01779	CDS	204	cspLA		COG1278	Cold shock-like protein CspLA
KFNBJHEN_01780	CDS	414				hypothetical protein
KFNBJHEN_01781	CDS	1089	ruvB	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
KFNBJHEN_01782	CDS	594	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
KFNBJHEN_01783	CDS	477	ruvC	3.1.22.4	COG0817	Crossover junction endodeoxyribonuclease RuvC
KFNBJHEN_01784	CDS	1002				hypothetical protein
KFNBJHEN_01785	CDS	1116				hypothetical protein
KFNBJHEN_01786	CDS	300				hypothetical protein
KFNBJHEN_01787	CDS	204				hypothetical protein
KFNBJHEN_01788	CDS	801	fabG2	1.-.-.-		putative oxidoreductase
KFNBJHEN_01789	CDS	801	yebC		COG0217	putative transcriptional regulatory protein YebC
KFNBJHEN_01790	CDS	729	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
KFNBJHEN_01791	CDS	933	pyrD	1.3.1.14	COG0167	Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit
KFNBJHEN_01792	CDS	795	pyrK		COG0543	Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit
KFNBJHEN_01793	CDS	3216	carB	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
KFNBJHEN_01794	CDS	1353	carA	6.3.5.5	COG0505	Carbamoyl-phosphate synthase small chain
KFNBJHEN_01795	CDS	918	yusV		COG1120	putative siderophore transport system ATP-binding protein YusV
KFNBJHEN_01796	CDS	1005	yfhA		COG0609	putative siderophore transport system permease protein YfhA
KFNBJHEN_01797	CDS	1008	feuB		COG0609	Iron-uptake system permease protein FeuB
KFNBJHEN_01798	CDS	984	fhuD		COG0614	Iron(3+)-hydroxamate-binding protein FhuD
KFNBJHEN_01799	CDS	1293	pyrC	3.5.2.3	COG0044	Dihydroorotase
KFNBJHEN_01800	CDS	945	pyrB	2.1.3.2		Aspartate carbamoyltransferase
KFNBJHEN_01801	CDS	597	pyrR			Bifunctional protein PyrR
KFNBJHEN_01802	CDS	537	rbr1	1.11.1.1	COG1592	Rubrerythrin-1
KFNBJHEN_01803	CDS	717				hypothetical protein
KFNBJHEN_01804	CDS	1674	acsA_1	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
KFNBJHEN_01805	CDS	555				hypothetical protein
KFNBJHEN_01806	CDS	534				hypothetical protein
KFNBJHEN_01807	CDS	855				hypothetical protein
KFNBJHEN_01808	CDS	1071	korA	1.2.7.3	COG0674	2-oxoglutarate oxidoreductase subunit KorA
KFNBJHEN_01809	CDS	207				hypothetical protein
KFNBJHEN_01810	CDS	738				hypothetical protein
KFNBJHEN_01811	CDS	1791	acsA_2	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
KFNBJHEN_01812	CDS	585				hypothetical protein
KFNBJHEN_01813	CDS	831				hypothetical protein
KFNBJHEN_01814	CDS	2286				hypothetical protein
KFNBJHEN_01815	CDS	309			COG0718	Nucleoid-associated protein
KFNBJHEN_01816	CDS	597	recR		COG0353	Recombination protein RecR
KFNBJHEN_01817	CDS	318				hypothetical protein
KFNBJHEN_01818	CDS	957				hypothetical protein
KFNBJHEN_01819	CDS	1590				hypothetical protein
KFNBJHEN_01820	CDS	723				hypothetical protein
KFNBJHEN_01821	CDS	885	map_2	3.4.11.18	COG0024	Methionine aminopeptidase
KFNBJHEN_01822	CDS	585				hypothetical protein
KFNBJHEN_01823	CDS	1170				hypothetical protein
KFNBJHEN_01824	CDS	831	crnA	3.5.2.10		Creatinine amidohydrolase
KFNBJHEN_01825	CDS	1323	proP_2			Proline/betaine transporter
KFNBJHEN_01826	CDS	1389				hypothetical protein
KFNBJHEN_01827	CDS	810				hypothetical protein
KFNBJHEN_01828	CDS	777	dnaJ_2			Chaperone protein DnaJ
KFNBJHEN_01829	CDS	1215				hypothetical protein
KFNBJHEN_01830	CDS	417				hypothetical protein
KFNBJHEN_01831	CDS	858				hypothetical protein
KFNBJHEN_01832	CDS	456				hypothetical protein
KFNBJHEN_01833	CDS	1020				hypothetical protein
KFNBJHEN_01834	CDS	1200				hypothetical protein
KFNBJHEN_01835	CDS	990				hypothetical protein
KFNBJHEN_01836	CDS	669	dmsD_4		COG3381	Tat proofreading chaperone DmsD
KFNBJHEN_01837	CDS	306				hypothetical protein
KFNBJHEN_01838	CDS	300				hypothetical protein
KFNBJHEN_01839	CDS	918	thiM	2.7.1.50	COG2145	Hydroxyethylthiazole kinase
KFNBJHEN_01840	CDS	1251	mnmA	2.8.1.13		tRNA-specific 2-thiouridylase MnmA
KFNBJHEN_01841	CDS	927	gltC			HTH-type transcriptional regulator GltC
KFNBJHEN_01842	CDS	933	cysK1	2.5.1.47	COG0031	O-acetylserine sulfhydrylase
KFNBJHEN_01843	CDS	1656	rcsC_13	2.7.13.3		Sensor histidine kinase RcsC
KFNBJHEN_01844	CDS	981				hypothetical protein
KFNBJHEN_01845	CDS	1110	zitB			Zinc transporter ZitB
KFNBJHEN_01846	CDS	621				hypothetical protein
KFNBJHEN_01847	CDS	948				hypothetical protein
KFNBJHEN_01848	CDS	1236	dapL	2.6.1.83	COG0436	LL-diaminopimelate aminotransferase
KFNBJHEN_01849	CDS	3390	fdnG	1.17.5.3	COG0243	Formate dehydrogenase, nitrate-inducible, major subunit
KFNBJHEN_01850	CDS	1395				hypothetical protein
KFNBJHEN_01851	CDS	132				hypothetical protein
KFNBJHEN_01852	CDS	768	pezT	2.7.1.176		Toxin PezT
KFNBJHEN_01853	CDS	555				hypothetical protein
KFNBJHEN_01854	CDS	1680	ettA		COG0488	Energy-dependent translational throttle protein EttA
KFNBJHEN_01855	CDS	468	yfkJ	3.1.3.48	COG0394	Low molecular weight protein-tyrosine-phosphatase YfkJ
KFNBJHEN_01856	CDS	708				hypothetical protein
KFNBJHEN_01857	CDS	1020				hypothetical protein
KFNBJHEN_01858	CDS	312				hypothetical protein
KFNBJHEN_01859	CDS	567	gmk	2.7.4.8	COG0194	Guanylate kinase
KFNBJHEN_01860	CDS	261	rpoZ	2.7.7.6		DNA-directed RNA polymerase subunit omega
KFNBJHEN_01861	CDS	1215	thiI	2.8.1.4	COG0301	putative tRNA sulfurtransferase
KFNBJHEN_01862	CDS	783				hypothetical protein
KFNBJHEN_01863	CDS	2361	comEC		COG0658	ComE operon protein 3
KFNBJHEN_01864	CDS	987	yqeN		COG1466	putative protein YqeN
KFNBJHEN_01865	CDS	1134	gloB_3	3.1.2.6		Hydroxyacylglutathione hydrolase
KFNBJHEN_01866	CDS	525				hypothetical protein
KFNBJHEN_01867	CDS	1977	lepA	3.6.5.-		Elongation factor 4
KFNBJHEN_01868	CDS	648	sgcG	1.3.99.24		2-amino-4-deoxychorismate dehydrogenase
KFNBJHEN_01869	CDS	183				hypothetical protein
KFNBJHEN_01870	CDS	978	dus	1.3.1.-	COG0042	putative tRNA-dihydrouridine synthase
